Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Performance_Score_Ordinal,Tenure_Years,Join_Year,Join_Month,Join_Quarter
EMP1616,Frank,Smith,40.0,Sales-Illinois,Active,2021-04-15,76474.79,frank.smith@example.com,-6876112490,Excellent,True,Sales,Illinois,4,3.707049965776865,2021,4,2
EMP1617,Alice,Garcia,30.0,Sales-Illinois,Pending,2022-05-09,107855.99,alice.garcia@example.com,-2565237340,Excellent,False,Sales,Illinois,4,2.642026009582478,2022,5,2
EMP1618,Charlie,Davis,40.0,Sales-Illinois,Active,2024-12-02,104870.78,charlie.davis@example.com,-5177345474,Excellent,True,Sales,Illinois,4,0.07392197125256673,2024,12,4
EMP1619,Bob,Williams,25.0,Finance-Nevada,Active,2023-05-20,,bob.williams@example.com,-7494902283,Good,False,Finance,Nevada,3,1.6125941136208077,2023,5,2
EMP1620,Grace,Brown,,Finance-California,Active,2023-11-29,87087.16,grace.brown@example.com,-359544293,Poor,False,Finance,California,1,1.0841889117043122,2023,11,4
EMP1621,Heidi,Johnson,40.0,HR-Illinois,Pending,2024-04-08,108603.34,heidi.johnson@example.com,-7742229463,Excellent,False,HR,Illinois,4,0.7255304585900069,2024,4,2
EMP1622,Grace,Davis,30.0,HR-Florida,Active,2024-10-25,55867.23,grace.davis@example.com,-3039429044,Excellent,False,HR,Florida,4,0.17796030116358658,2024,10,4
EMP1623,Grace,Johnson,35.0,Admin-Texas,Pending,2024-03-02,105259.57,grace.johnson@example.com,-8867925297,Good,True,Admin,Texas,3,0.8268309377138946,2024,3,1
EMP1624,Bob,Jones,,Cloud Tech-Florida,Pending,2021-02-24,98143.67,bob.jones@example.com,-5856728726,Excellent,False,Cloud Tech,Florida,4,3.8439425051334704,2021,2,1
EMP1625,Frank,Johnson,25.0,Admin-Florida,Pending,2023-04-13,67754.29,frank.johnson@example.com,-6015343323,Average,True,Admin,Florida,2,1.7138945927446954,2023,4,2
EMP1626,Grace,Jones,,HR-Illinois,Inactive,2023-10-25,77821.79,grace.jones@example.com,-9135779082,Average,False,HR,Illinois,2,1.1800136892539357,2023,10,4
EMP1627,Heidi,Miller,30.0,HR-Illinois,Pending,2022-09-17,67764.44,heidi.miller@example.com,-3506158147,Poor,False,HR,Illinois,1,2.2833675564681726,2022,9,3
EMP1628,Frank,Davis,40.0,DevOps-New York,Pending,2020-08-31,102346.99,frank.davis@example.com,-8810798333,Excellent,True,DevOps,New York,4,4.328542094455853,2020,8,3
EMP1629,Charlie,Davis,25.0,Admin-Illinois,Inactive,2024-05-28,73690.65,charlie.davis@example.com,-2337209483,Good,True,Admin,Illinois,3,0.5886379192334018,2024,5,2
EMP1630,Alice,Smith,30.0,Finance-Nevada,Active,2024-07-05,56376.2,alice.smith@example.com,-1312840332,Average,True,Finance,Nevada,2,0.48459958932238195,2024,7,3
EMP1631,Grace,Brown,25.0,Cloud Tech-California,Active,2022-01-29,55602.78,grace.brown@example.com,-9977180512,Good,False,Cloud Tech,California,3,2.915811088295688,2022,1,1
EMP1632,Grace,Jones,40.0,Sales-Nevada,Pending,2021-08-09,99812.41,grace.jones@example.com,-7171731892,Good,False,Sales,Nevada,3,3.3894592744695413,2021,8,3
EMP1633,Charlie,Smith,40.0,Finance-Texas,Active,2024-10-07,95981.9,charlie.smith@example.com,-9749096172,Average,True,Finance,Texas,2,0.2272416153319644,2024,10,4
EMP1634,Eva,Johnson,30.0,Cloud Tech-Illinois,Pending,2022-11-22,98891.48,eva.johnson@example.com,-9970469471,Good,True,Cloud Tech,Illinois,3,2.102669404517454,2022,11,4
EMP1635,Alice,Johnson,35.0,Admin-Nevada,Active,2020-11-18,56079.0,alice.johnson@example.com,-5878444834,Average,True,Admin,Nevada,2,4.112251882272417,2020,11,4
EMP1636,Grace,Smith,35.0,DevOps-Florida,Inactive,2023-04-15,,grace.smith@example.com,-4884712704,Good,True,DevOps,Florida,3,1.7084188911704312,2023,4,2
EMP1637,Bob,Davis,25.0,Sales-California,Pending,2024-08-26,89137.97,bob.davis@example.com,-8772216416,Average,False,Sales,California,2,0.34223134839151265,2024,8,3
EMP1638,Frank,Johnson,35.0,Admin-Illinois,Active,2022-07-20,115079.97,frank.johnson@example.com,-5823133483,Excellent,True,Admin,Illinois,4,2.4449007529089664,2022,7,3
EMP1639,Eva,Garcia,30.0,Finance-Illinois,Active,2023-02-18,55067.02,eva.garcia@example.com,-5871493924,Poor,True,Finance,Illinois,1,1.8617385352498288,2023,2,1
EMP1640,Bob,Miller,,HR-Illinois,Pending,2021-05-27,98593.43,bob.miller@example.com,-2362292586,Average,True,HR,Illinois,2,3.592060232717317,2021,5,2
EMP1641,Heidi,Miller,30.0,HR-Florida,Pending,2022-08-01,112756.67,heidi.miller@example.com,-9643474523,Average,True,HR,Florida,2,2.412046543463381,2022,8,3
EMP1642,Heidi,Garcia,25.0,HR-Texas,Inactive,2023-07-21,105205.92,heidi.garcia@example.com,-5557469659,Poor,False,HR,Texas,1,1.4428473648186173,2023,7,3
EMP1643,David,Smith,35.0,Finance-California,Pending,2023-01-02,50680.62,david.smith@example.com,-6065274032,Average,True,Finance,California,2,1.9904175222450375,2023,1,1
EMP1644,David,Garcia,35.0,Cloud Tech-Florida,Pending,2024-03-13,107475.23,david.garcia@example.com,-4450566587,Average,False,Cloud Tech,Florida,2,0.7967145790554415,2024,3,1
EMP1645,Charlie,Jones,40.0,HR-California,Active,2023-03-20,68835.3,charlie.jones@example.com,-3398741131,Good,True,HR,California,3,1.7796030116358659,2023,3,1
EMP1646,David,Jones,40.0,DevOps-New York,Active,2024-02-15,66943.96,david.jones@example.com,-5797067348,Poor,True,DevOps,New York,1,0.8706365503080082,2024,2,1
EMP1647,David,Smith,30.0,Admin-Illinois,Inactive,2020-11-15,104525.69,david.smith@example.com,-9601054856,Excellent,False,Admin,Illinois,4,4.120465434633813,2020,11,4
EMP1648,Bob,Garcia,40.0,Sales-Texas,Pending,2020-03-27,109360.74,bob.garcia@example.com,-4172156228,Average,True,Sales,Texas,2,4.758384668035592,2020,3,1
EMP1649,Frank,Jones,40.0,Sales-California,Inactive,2021-01-09,118907.63,frank.jones@example.com,-4938173597,Poor,False,Sales,California,1,3.969883641341547,2021,1,1
EMP1650,Eva,Davis,40.0,Admin-Illinois,Active,2020-04-20,86801.48,eva.davis@example.com,-4884021556,Good,False,Admin,Illinois,3,4.692676249144422,2020,4,2
EMP1651,Alice,Garcia,,HR-Florida,Pending,2024-05-08,62236.03,alice.garcia@example.com,-3257375533,Excellent,True,HR,Florida,4,0.6433949349760438,2024,5,2
EMP1652,Heidi,Davis,35.0,DevOps-Texas,Active,2023-10-12,64752.67,heidi.davis@example.com,-4902166669,Poor,False,DevOps,Texas,1,1.215605749486653,2023,10,4
EMP1653,Frank,Jones,35.0,Sales-California,Active,2023-01-28,68399.43,frank.jones@example.com,-8085096084,Excellent,False,Sales,California,4,1.919233401779603,2023,1,1
EMP1654,Frank,Miller,35.0,Admin-Florida,Inactive,2021-03-07,79336.51,frank.miller@example.com,-8749511917,Excellent,False,Admin,Florida,4,3.813826146475017,2021,3,1
EMP1655,Frank,Jones,40.0,HR-Florida,Active,2023-03-16,59179.74,frank.jones@example.com,-1828197930,Excellent,False,HR,Florida,4,1.7905544147843941,2023,3,1
EMP1656,David,Davis,25.0,DevOps-California,Active,2023-02-11,80255.31,david.davis@example.com,-6477251294,Average,False,DevOps,California,2,1.8809034907597535,2023,2,1
EMP1657,Charlie,Williams,30.0,Finance-Texas,Active,2022-05-13,84971.85,charlie.williams@example.com,-7860694095,Average,False,Finance,Texas,2,2.631074606433949,2022,5,2
EMP1658,Frank,Brown,40.0,HR-California,Pending,2024-10-24,89748.42,frank.brown@example.com,-35624394,Good,False,HR,California,3,0.1806981519507187,2024,10,4
EMP1659,Charlie,Johnson,25.0,Admin-California,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,-8739592322,Good,False,Admin,California,3,0.29021218343600275,2024,9,3
EMP1660,Frank,Garcia,35.0,HR-California,Pending,2023-02-15,115229.12,frank.garcia@example.com,-4210890284,Poor,True,HR,California,1,1.8699520876112252,2023,2,1
EMP1661,Alice,Williams,40.0,Cloud Tech-California,Pending,2023-05-25,63927.07,alice.williams@example.com,-1553334263,Good,True,Cloud Tech,California,3,1.5989048596851472,2023,5,2
EMP1662,Charlie,Jones,35.0,HR-California,Pending,2022-11-11,84124.56,charlie.jones@example.com,-3350271606,Excellent,False,HR,California,4,2.132785763175907,2022,11,4
EMP1663,Bob,Miller,40.0,Sales-California,Inactive,2023-07-17,116961.61,bob.miller@example.com,-3607763368,Excellent,True,Sales,California,4,1.4537987679671458,2023,7,3
EMP1664,Frank,Smith,40.0,DevOps-Illinois,Pending,2022-04-08,109423.05,frank.smith@example.com,-1128981230,Average,False,DevOps,Illinois,2,2.726899383983573,2022,4,2
EMP1665,Charlie,Jones,35.0,Admin-California,Inactive,2023-08-30,70394.94,charlie.jones@example.com,-7955633184,Excellent,False,Admin,California,4,1.3333333333333333,2023,8,3
EMP1666,Grace,Miller,35.0,Finance-California,Pending,2023-04-17,86465.5,grace.miller@example.com,-7481700665,Poor,True,Finance,California,1,1.702943189596167,2023,4,2
EMP1667,Charlie,Brown,30.0,Cloud Tech-New York,Pending,2021-04-25,96341.58,charlie.brown@example.com,-1554164315,Excellent,False,Cloud Tech,New York,4,3.679671457905544,2021,4,2
EMP1668,Bob,Jones,30.0,Admin-Florida,Active,2020-07-14,54465.47,bob.jones@example.com,-7045023289,Excellent,False,Admin,Florida,4,4.459958932238193,2020,7,3
EMP1669,Alice,Davis,25.0,Finance-Illinois,Active,2020-07-31,68371.66,alice.davis@example.com,-2822700933,Poor,False,Finance,Illinois,1,4.413415468856948,2020,7,3
EMP1670,Grace,Smith,35.0,Admin-New York,Pending,2021-08-04,81021.23,grace.smith@example.com,-5962622821,Good,False,Admin,New York,3,3.403148528405202,2021,8,3
EMP1671,Charlie,Miller,25.0,Cloud Tech-Nevada,Inactive,2024-10-28,114069.07,charlie.miller@example.com,-5120734653,Good,True,Cloud Tech,Nevada,3,0.1697467488021903,2024,10,4
EMP1672,Heidi,Miller,,HR-Illinois,Inactive,2020-10-03,117867.96,heidi.miller@example.com,-9500507025,Poor,False,HR,Illinois,1,4.238193018480493,2020,10,4
EMP1673,Charlie,Miller,,Sales-Florida,Pending,2024-03-13,94509.58,charlie.miller@example.com,-869822104,Average,False,Sales,Florida,2,0.7967145790554415,2024,3,1
EMP1674,Eva,Brown,35.0,Finance-Illinois,Active,2024-07-06,56268.78,eva.brown@example.com,-3161177686,Excellent,False,Finance,Illinois,4,0.48186173853524983,2024,7,3
EMP1675,Grace,Jones,35.0,Admin-California,Active,2020-01-01,86632.14,grace.jones@example.com,-2904774257,Poor,True,Admin,California,1,4.993839835728953,2020,1,1
EMP1676,Charlie,Brown,35.0,HR-Florida,Pending,2020-01-18,98143.9,charlie.brown@example.com,-5917793237,Excellent,False,HR,Florida,4,4.947296372347707,2020,1,1
EMP1677,Heidi,Garcia,35.0,Cloud Tech-Florida,Inactive,2023-05-07,,heidi.garcia@example.com,-2231164912,Average,True,Cloud Tech,Florida,2,1.648186173853525,2023,5,2
EMP1678,Frank,Johnson,30.0,Finance-Illinois,Inactive,2022-03-19,67492.73,frank.johnson@example.com,-3424579888,Excellent,True,Finance,Illinois,4,2.7816563997262147,2022,3,1
EMP1679,Grace,Johnson,40.0,Admin-California,Active,2022-05-14,93772.61,grace.johnson@example.com,-4256529059,Poor,False,Admin,California,1,2.628336755646817,2022,5,2
EMP1680,Eva,Garcia,35.0,DevOps-Nevada,Pending,2024-07-14,68817.54,eva.garcia@example.com,-3202032649,Excellent,False,DevOps,Nevada,4,0.459958932238193,2024,7,3
EMP1681,Bob,Jones,30.0,Admin-California,Active,2023-07-28,81874.01,bob.jones@example.com,-9775396736,Good,True,Admin,California,3,1.4236824093086926,2023,7,3
EMP1682,Heidi,Davis,30.0,HR-Texas,Active,2020-04-11,117880.14,heidi.davis@example.com,-9487148551,Average,False,HR,Texas,2,4.717316906228611,2020,4,2
EMP1683,Bob,Brown,35.0,HR-New York,Pending,2022-06-16,100897.49,bob.brown@example.com,-4578715840,Average,True,HR,New York,2,2.537987679671458,2022,6,2
EMP1684,Charlie,Smith,25.0,Finance-New York,Inactive,2022-05-10,71810.37,charlie.smith@example.com,-5608213710,Average,True,Finance,New York,2,2.639288158795346,2022,5,2
EMP1685,Frank,Miller,40.0,DevOps-Texas,Inactive,2020-06-13,109048.24,frank.miller@example.com,-8425476817,Poor,False,DevOps,Texas,1,4.544832306639288,2020,6,2
EMP1686,Alice,Miller,35.0,Finance-Texas,Pending,2022-08-20,62712.26,alice.miller@example.com,-2683230357,Average,False,Finance,Texas,2,2.3600273785078714,2022,8,3
EMP1687,Eva,Jones,40.0,Cloud Tech-Texas,Pending,2021-05-24,76935.85,eva.jones@example.com,-9298808582,Good,True,Cloud Tech,Texas,3,3.600273785078713,2021,5,2
EMP1688,David,Davis,25.0,Admin-Florida,Pending,2024-04-27,56577.22,david.davis@example.com,-8252129327,Poor,True,Admin,Florida,1,0.6735112936344969,2024,4,2
EMP1689,David,Johnson,40.0,Finance-Nevada,Inactive,2021-10-23,61102.8,david.johnson@example.com,-9634064685,Good,True,Finance,Nevada,3,3.184120465434634,2021,10,4
EMP1690,Bob,Johnson,35.0,Finance-Nevada,Inactive,2021-02-10,75229.87,bob.johnson@example.com,-7752401483,Excellent,True,Finance,Nevada,4,3.8822724161533197,2021,2,1
EMP1691,David,Miller,25.0,Admin-Nevada,Inactive,2021-10-26,51054.74,david.miller@example.com,-3991062271,Excellent,False,Admin,Nevada,4,3.1759069130732374,2021,10,4
EMP1692,Bob,Jones,40.0,Admin-Texas,Active,2023-04-05,104843.27,bob.jones@example.com,-3626693350,Excellent,False,Admin,Texas,4,1.7357973990417521,2023,4,2
EMP1693,Charlie,Brown,35.0,Cloud Tech-New York,Active,2022-10-20,56398.11,charlie.brown@example.com,-3426192371,Excellent,False,Cloud Tech,New York,4,2.193018480492813,2022,10,4
EMP1694,Alice,Johnson,25.0,HR-Nevada,Active,2023-12-07,87544.73,alice.johnson@example.com,-4501848196,Good,False,HR,Nevada,3,1.0622861054072552,2023,12,4
EMP1695,Heidi,Brown,30.0,HR-Illinois,Pending,2024-03-29,74312.24,heidi.brown@example.com,-3741897214,Poor,False,HR,Illinois,1,0.7529089664613279,2024,3,1
EMP1696,David,Davis,25.0,DevOps-Florida,Inactive,2024-01-23,59431.25,david.davis@example.com,-4064176926,Poor,True,DevOps,Florida,1,0.9336071184120466,2024,1,1
EMP1697,Heidi,Johnson,40.0,Sales-California,Pending,2023-11-28,84306.44,heidi.johnson@example.com,-4381199536,Average,False,Sales,California,2,1.0869267624914443,2023,11,4
EMP1698,Frank,Johnson,35.0,DevOps-Florida,Inactive,2024-11-11,108194.47,frank.johnson@example.com,-6601444855,Good,False,DevOps,Florida,3,0.13141683778234087,2024,11,4
EMP1699,Charlie,Williams,25.0,Sales-New York,Inactive,2021-08-28,107359.3,charlie.williams@example.com,-4510173972,Excellent,False,Sales,New York,4,3.3374401095140316,2021,8,3
EMP1700,Heidi,Johnson,25.0,DevOps-Illinois,Inactive,2024-02-11,,heidi.johnson@example.com,-9641789968,Good,False,DevOps,Illinois,3,0.8815879534565366,2024,2,1
EMP1701,Frank,Garcia,,Admin-California,Pending,2020-05-09,96080.26,frank.garcia@example.com,-8609191910,Average,False,Admin,California,2,4.640657084188912,2020,5,2
EMP1702,Grace,Smith,30.0,Sales-Nevada,Inactive,2024-04-17,88602.75,grace.smith@example.com,-3599660576,Average,True,Sales,Nevada,2,0.7008898015058179,2024,4,2
EMP1703,Frank,Garcia,40.0,DevOps-California,Active,2020-07-16,86624.04,frank.garcia@example.com,-9806603919,Good,True,DevOps,California,3,4.454483230663929,2020,7,3
EMP1704,Charlie,Jones,30.0,Cloud Tech-New York,Active,2022-09-21,63413.16,charlie.jones@example.com,-5146074554,Good,True,Cloud Tech,New York,3,2.272416153319644,2022,9,3
EMP1705,Grace,Jones,40.0,Sales-Illinois,Pending,2023-04-23,67915.7,grace.jones@example.com,-3470574237,Good,False,Sales,Illinois,3,1.6865160848733745,2023,4,2
EMP1706,Bob,Brown,25.0,Admin-Nevada,Inactive,2024-12-27,108245.44,bob.brown@example.com,-8565271558,Poor,True,Admin,Nevada,1,0.0054757015742642025,2024,12,4
EMP1707,Alice,Garcia,35.0,Sales-Nevada,Inactive,2024-08-10,75834.81,alice.garcia@example.com,-8354116596,Excellent,True,Sales,Nevada,4,0.3860369609856263,2024,8,3
EMP1708,Eva,Garcia,,Cloud Tech-Nevada,Active,2024-09-04,71273.32,eva.garcia@example.com,-2634755751,Good,False,Cloud Tech,Nevada,3,0.31759069130732376,2024,9,3
EMP1709,Bob,Garcia,25.0,DevOps-New York,Pending,2022-02-28,63262.23,bob.garcia@example.com,-2501394883,Good,False,DevOps,New York,3,2.833675564681725,2022,2,1
EMP1710,David,Davis,,DevOps-New York,Pending,2024-03-14,89069.91,david.davis@example.com,-8826913118,Good,False,DevOps,New York,3,0.7939767282683093,2024,3,1
EMP1711,Frank,Johnson,40.0,DevOps-Nevada,Inactive,2024-12-13,57287.17,frank.johnson@example.com,-6425856260,Average,True,DevOps,Nevada,2,0.04380561259411362,2024,12,4
EMP1712,Grace,Smith,,HR-Nevada,Active,2022-12-29,119890.35,grace.smith@example.com,-4991537037,Average,True,HR,Nevada,2,2.001368925393566,2022,12,4
EMP1713,Frank,Brown,35.0,Sales-California,Inactive,2022-04-24,103492.91,frank.brown@example.com,-2407333372,Poor,False,Sales,California,1,2.6830937713894594,2022,4,2
EMP1714,Frank,Garcia,,Admin-Illinois,Pending,2021-03-14,76254.42,frank.garcia@example.com,-2043097767,Excellent,False,Admin,Illinois,4,3.7946611909650922,2021,3,1
EMP1715,Eva,Garcia,35.0,Finance-Florida,Inactive,2020-01-01,100841.93,eva.garcia@example.com,-8936289695,Poor,True,Finance,Florida,1,4.993839835728953,2020,1,1
EMP1716,Alice,Williams,,Admin-California,Active,2021-09-07,118907.61,alice.williams@example.com,-4546553584,Excellent,True,Admin,California,4,3.3100616016427105,2021,9,3
EMP1717,Frank,Brown,25.0,DevOps-California,Pending,2022-11-13,88942.62,frank.brown@example.com,-1253892186,Average,False,DevOps,California,2,2.127310061601643,2022,11,4
EMP1718,Charlie,Garcia,25.0,Cloud Tech-Florida,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,-8519358373,Average,False,Cloud Tech,Florida,2,4.120465434633813,2020,11,4
EMP1719,David,Brown,30.0,HR-California,Active,2023-03-14,77985.88,david.brown@example.com,-9079779611,Average,True,HR,California,2,1.7960301163586585,2023,3,1
EMP1720,Bob,Johnson,35.0,Finance-New York,Inactive,2024-08-18,112931.69,bob.johnson@example.com,-878057214,Poor,False,Finance,New York,1,0.36413415468856947,2024,8,3
EMP1721,Bob,Williams,,DevOps-California,Active,2024-02-05,106583.88,bob.williams@example.com,-1494097625,Good,True,DevOps,California,3,0.8980150581793293,2024,2,1
EMP1722,Alice,Brown,35.0,HR-Florida,Inactive,2024-11-12,58437.84,alice.brown@example.com,-3748453985,Good,True,HR,Florida,3,0.12867898699520877,2024,11,4
EMP1723,Alice,Smith,40.0,Cloud Tech-California,Pending,2020-03-25,72352.16,alice.smith@example.com,-2895090590,Average,True,Cloud Tech,California,2,4.763860369609857,2020,3,1
EMP1724,Frank,Smith,,DevOps-New York,Active,2020-04-13,97154.47,frank.smith@example.com,-1918623391,Good,True,DevOps,New York,3,4.7118412046543465,2020,4,2
EMP1725,Heidi,Jones,,Sales-Illinois,Active,2021-03-30,80235.5,heidi.jones@example.com,-2071511695,Good,False,Sales,Illinois,3,3.7508555783709787,2021,3,1
EMP1726,Charlie,Williams,30.0,HR-Texas,Inactive,2023-03-16,102172.05,charlie.williams@example.com,-6672521451,Poor,False,HR,Texas,1,1.7905544147843941,2023,3,1
EMP1727,Eva,Williams,25.0,Finance-Illinois,Inactive,2024-05-03,98850.94,eva.williams@example.com,-6471246334,Excellent,True,Finance,Illinois,4,0.6570841889117043,2024,5,2
EMP1728,Heidi,Jones,,Admin-Florida,Inactive,2023-08-28,89993.15,heidi.jones@example.com,-1571840907,Average,True,Admin,Florida,2,1.3388090349075976,2023,8,3
EMP1729,David,Brown,30.0,Cloud Tech-California,Inactive,2021-10-24,97931.66,david.brown@example.com,-512080055,Average,True,Cloud Tech,California,2,3.1813826146475015,2021,10,4
EMP1730,Bob,Williams,40.0,Finance-California,Inactive,2021-01-25,72451.69,bob.williams@example.com,-4099512396,Poor,True,Finance,California,1,3.9260780287474333,2021,1,1
EMP1731,Alice,Smith,35.0,Admin-California,Pending,2024-08-09,119311.14,alice.smith@example.com,-2835129591,Poor,True,Admin,California,1,0.3887748117727584,2024,8,3
EMP1732,Charlie,Smith,40.0,Cloud Tech-New York,Active,2023-11-04,76167.46,charlie.smith@example.com,-7282709080,Good,False,Cloud Tech,New York,3,1.1526351813826146,2023,11,4
EMP1733,Bob,Garcia,25.0,DevOps-Texas,Active,2023-06-25,114871.08,bob.garcia@example.com,-4415298216,Average,False,DevOps,Texas,2,1.514031485284052,2023,6,2
EMP1734,Eva,Johnson,25.0,HR-Nevada,Active,2021-09-16,81504.31,eva.johnson@example.com,-3929578670,Excellent,False,HR,Nevada,4,3.2854209445585214,2021,9,3
EMP1735,David,Williams,,Admin-New York,Pending,2022-12-07,102524.86,david.williams@example.com,-8153523735,Poor,False,Admin,New York,1,2.0616016427104724,2022,12,4
EMP1736,Charlie,Brown,25.0,Finance-Illinois,Pending,2022-12-14,53043.74,charlie.brown@example.com,-507918157,Excellent,True,Finance,Illinois,4,2.0424366872005475,2022,12,4
EMP1737,Eva,Jones,30.0,DevOps-Illinois,Inactive,2020-04-18,82547.26,eva.jones@example.com,-9988683451,Excellent,True,DevOps,Illinois,4,4.698151950718686,2020,4,2
EMP1738,Bob,Jones,40.0,DevOps-California,Pending,2024-10-11,113900.81,bob.jones@example.com,-7346666169,Average,True,DevOps,California,2,0.216290212183436,2024,10,4
EMP1739,Bob,Brown,25.0,HR-Nevada,Inactive,2021-04-18,118585.5,bob.brown@example.com,-7158796473,Average,True,HR,Nevada,2,3.698836413415469,2021,4,2
EMP1740,Bob,Davis,35.0,Finance-Illinois,Pending,2020-06-29,63049.22,bob.davis@example.com,-803149981,Poor,True,Finance,Illinois,1,4.501026694045175,2020,6,2
EMP1741,Heidi,Miller,,DevOps-Texas,Active,2021-05-21,114558.91,heidi.miller@example.com,-5080046357,Average,False,DevOps,Texas,2,3.6084873374401094,2021,5,2
EMP1742,Heidi,Johnson,40.0,DevOps-New York,Active,2021-12-11,97901.79,heidi.johnson@example.com,-688285030,Average,True,DevOps,New York,2,3.049965776865161,2021,12,4
EMP1743,Eva,Jones,30.0,Sales-California,Active,2023-07-05,68037.56,eva.jones@example.com,-7235137398,Average,False,Sales,California,2,1.486652977412731,2023,7,3
EMP1744,Alice,Williams,,HR-New York,Active,2021-11-30,112802.27,alice.williams@example.com,-63140351,Excellent,False,HR,New York,4,3.080082135523614,2021,11,4
EMP1745,Bob,Johnson,40.0,Sales-Nevada,Pending,2024-11-22,93786.72,bob.johnson@example.com,-6356022938,Poor,False,Sales,Nevada,1,0.10130047912388775,2024,11,4
EMP1746,David,Williams,,Admin-Florida,Inactive,2023-05-24,73049.93,david.williams@example.com,-4694346065,Good,False,Admin,Florida,3,1.6016427104722792,2023,5,2
EMP1747,David,Davis,30.0,Sales-Illinois,Pending,2024-06-26,64161.72,david.davis@example.com,-6437490606,Excellent,True,Sales,Illinois,4,0.5092402464065708,2024,6,2
EMP1748,Charlie,Smith,40.0,Admin-Nevada,Pending,2020-11-19,72224.73,charlie.smith@example.com,-2311127127,Average,False,Admin,Nevada,2,4.1095140314852845,2020,11,4
EMP1749,Bob,Johnson,30.0,HR-New York,Pending,2020-03-01,103580.45,bob.johnson@example.com,-5246484493,Excellent,False,HR,New York,4,4.829568788501026,2020,3,1
EMP1750,Grace,Garcia,40.0,HR-Florida,Pending,2024-08-09,112589.11,grace.garcia@example.com,-1163187327,Average,False,HR,Florida,2,0.3887748117727584,2024,8,3
EMP1751,Eva,Jones,30.0,Admin-Texas,Active,2021-01-13,51833.88,eva.jones@example.com,-771130620,Average,True,Admin,Texas,2,3.9589322381930185,2021,1,1
EMP1752,Eva,Johnson,,Sales-Illinois,Active,2023-05-06,66252.78,eva.johnson@example.com,-1369572789,Excellent,True,Sales,Illinois,4,1.6509240246406571,2023,5,2
EMP1753,Frank,Johnson,25.0,DevOps-Florida,Active,2022-10-25,109229.68,frank.johnson@example.com,-8335090253,Poor,True,DevOps,Florida,1,2.1793292265571527,2022,10,4
EMP1754,Frank,Johnson,30.0,Finance-Florida,Inactive,2020-10-08,61465.05,frank.johnson@example.com,-2573066247,Average,False,Finance,Florida,2,4.224503764544832,2020,10,4
EMP1755,Grace,Miller,25.0,HR-Florida,Active,2024-02-29,96993.74,grace.miller@example.com,-1323570712,Poor,False,HR,Florida,1,0.8323066392881588,2024,2,1
EMP1756,David,Johnson,25.0,Admin-Florida,Pending,2022-09-30,98150.39,david.johnson@example.com,-9848228500,Good,True,Admin,Florida,3,2.2477754962354553,2022,9,3
EMP1757,David,Williams,40.0,Finance-Texas,Pending,2024-02-14,107703.0,david.williams@example.com,-1688092549,Average,False,Finance,Texas,2,0.8733744010951403,2024,2,1
EMP1758,Grace,Smith,,DevOps-Illinois,Pending,2023-01-03,86766.14,grace.smith@example.com,-2130609068,Poor,True,DevOps,Illinois,1,1.9876796714579055,2023,1,1
EMP1759,Alice,Davis,,Cloud Tech-Florida,Inactive,2024-08-20,111443.69,alice.davis@example.com,-1309810795,Poor,True,Cloud Tech,Florida,1,0.3586584531143053,2024,8,3
EMP1760,David,Brown,,Sales-Florida,Pending,2020-03-21,89039.07,david.brown@example.com,-4967379456,Good,False,Sales,Florida,3,4.774811772758385,2020,3,1
EMP1761,Alice,Johnson,30.0,HR-Florida,Inactive,2024-12-16,71318.79,alice.johnson@example.com,-7278532425,Poor,False,HR,Florida,1,0.03559206023271732,2024,12,4
EMP1762,Heidi,Jones,30.0,Finance-California,Pending,2020-04-21,98296.71,heidi.jones@example.com,-4250642075,Poor,False,Finance,California,1,4.689938398357289,2020,4,2
EMP1763,Heidi,Johnson,40.0,Cloud Tech-Nevada,Pending,2020-08-19,62584.0,heidi.johnson@example.com,-8362536666,Good,False,Cloud Tech,Nevada,3,4.361396303901437,2020,8,3
EMP1764,Charlie,Jones,40.0,Finance-California,Inactive,2020-02-21,62521.5,charlie.jones@example.com,-7767555627,Average,True,Finance,California,2,4.854209445585216,2020,2,1
EMP1765,David,Williams,40.0,Cloud Tech-California,Inactive,2023-11-17,95400.35,david.williams@example.com,-3333939577,Poor,True,Cloud Tech,California,1,1.1170431211498972,2023,11,4
EMP1766,Charlie,Jones,25.0,Cloud Tech-Texas,Pending,2022-07-09,94385.07,charlie.jones@example.com,-6543627186,Poor,True,Cloud Tech,Texas,1,2.4750171115674195,2022,7,3
EMP1767,Grace,Garcia,,Sales-New York,Inactive,2023-02-01,76642.49,grace.garcia@example.com,-4960335825,Poor,True,Sales,New York,1,1.9082819986310746,2023,2,1
EMP1768,Frank,Brown,,DevOps-New York,Active,2024-11-14,60122.52,frank.brown@example.com,-8627036923,Excellent,True,DevOps,New York,4,0.12320328542094455,2024,11,4
EMP1769,Alice,Smith,40.0,HR-California,Pending,2024-04-23,117267.63,alice.smith@example.com,-9269326572,Good,False,HR,California,3,0.6844626967830253,2024,4,2
